city,area,rooms,bathroom,parking,floor,animal,furniture,total
Rio de Janeiro,690.0,4,5,2,21,not acept,not furnished,15720.0
São Paulo,172.0,4,4,3,1,acept,not furnished,10190.0
Rio de Janeiro,130.0,3,2,2,5,acept,not furnished,9249.0
São Paulo,90.0,3,2,2,2,acept,not furnished,3267.0
Campinas,68.0,3,2,2,9,acept,furnished,3361.0
São Paulo,260.0,4,4,4,0,acept,not furnished,16050.0
São Paulo,87.0,2,3,2,1,acept,furnished,5298.0
São Paulo,80.0,2,1,0,0,not acept,not furnished,1523.0
São Paulo,140.0,2,1,2,0,acept,not furnished,5660.0
São Paulo,45.0,2,1,1,1,acept,not furnished,1557.0
Campinas,230.0,3,4,4,5,acept,furnished,12640.0
São Paulo,125.0,3,3,2,4,acept,not furnished,5239.0
Rio de Janeiro,80.0,2,1,0,3,not acept,furnished,2187.0
São Paulo,22.0,1,1,1,8,acept,furnished,5295.0
Campinas,280.0,4,3,3,0,acept,not furnished,2369.0
São Paulo,126.0,3,4,3,6,acept,not furnished,6320.0
Porto Alegre,64.0,3,2,1,1,acept,furnished,2244.0
Rio de Janeiro,70.0,2,1,1,3,acept,not furnished,4924.0
São Paulo,65.0,2,1,0,0,acept,not furnished,1253.0
Porto Alegre,98.0,3,1,0,1,acept,not furnished,1550.0
Belo Horizonte,136.0,3,3,2,6,acept,not furnished,3200.0
São Paulo,80.0,2,2,2,0,acept,not furnished,2503.0
Porto Alegre,54.0,2,1,1,8,acept,furnished,1365.0
Porto Alegre,55.0,1,1,1,2,acept,not furnished,1365.0
Rio de Janeiro,190.0,3,2,1,4,acept,not furnished,7383.0
São Paulo,130.0,3,2,2,8,acept,not furnished,8231.0
São Paulo,54.0,2,1,1,1,acept,not furnished,2683.0
São Paulo,200.0,3,4,4,2,not acept,furnished,16620.0
São Paulo,150.0,3,3,2,3,not acept,not furnished,6245.0
São Paulo,205.0,3,4,4,13,acept,not furnished,8427.0
São Paulo,310.0,3,3,2,0,not acept,not furnished,10560.0
São Paulo,250.0,3,4,4,0,acept,not furnished,4902.0
São Paulo,60.0,2,1,1,1,acept,not furnished,1114.0
São Paulo,66.0,2,2,1,5,acept,furnished,3768.0
São Paulo,176.0,3,4,3,20,not acept,not furnished,12210.0
Porto Alegre,48.0,1,1,0,4,acept,furnished,1603.0
Rio de Janeiro,90.0,2,1,0,3,acept,not furnished,4709.0
Porto Alegre,67.0,2,2,1,9,acept,not furnished,2025.0
Belo Horizonte,55.0,2,1,1,8,not acept,not furnished,1072.0
São Paulo,50.0,2,2,1,14,acept,not furnished,2190.0
Rio de Janeiro,140.0,3,1,1,3,acept,not furnished,5343.0
Rio de Janeiro,18.0,1,1,0,14,not acept,not furnished,1533.0
Campinas,50.0,1,1,0,1,not acept,not furnished,1174.0
São Paulo,220.0,3,4,3,0,acept,furnished,4796.0
São Paulo,25.0,1,1,1,4,not acept,furnished,5258.0
Belo Horizonte,230.0,4,2,1,2,acept,not furnished,3378.0
São Paulo,80.0,2,1,0,0,acept,not furnished,2234.0
São Paulo,180.0,3,3,2,7,acept,not furnished,10380.0
Rio de Janeiro,62.0,2,1,0,0,acept,not furnished,1370.0
Porto Alegre,440.0,3,2,3,5,not acept,not furnished,10840.0
São Paulo,200.0,3,3,3,3,acept,not furnished,8889.0
Porto Alegre,300.0,8,3,0,0,acept,not furnished,5441.0
Belo Horizonte,360.0,6,2,0,0,acept,not furnished,6788.0
Rio de Janeiro,55.0,2,2,0,6,acept,not furnished,2986.0
São Paulo,400.0,4,6,4,0,acept,not furnished,17100.0
São Paulo,19.0,1,1,0,0,not acept,not furnished,1257.0
Porto Alegre,326.0,4,7,4,0,acept,not furnished,4448.0
São Paulo,240.0,4,4,3,4,acept,not furnished,12030.0
Campinas,35.0,1,1,0,0,acept,not furnished,1625.0
Rio de Janeiro,110.0,3,1,0,1,acept,not furnished,3055.0
São Paulo,103.0,2,3,2,17,acept,furnished,16620.0
São Paulo,273.0,3,5,4,5,acept,not furnished,14790.0
São Paulo,250.0,4,5,2,0,acept,not furnished,8459.0
Porto Alegre,67.0,2,2,1,2,acept,furnished,1727.0
São Paulo,45.0,1,1,1,3,acept,furnished,7246.0
São Paulo,19.0,1,1,0,0,not acept,not furnished,1216.0
Rio de Janeiro,90.0,3,2,1,13,acept,not furnished,3607.0
São Paulo,143.0,3,3,2,20,acept,not furnished,10950.0
São Paulo,75.0,2,1,1,14,not acept,furnished,3807.0
Rio de Janeiro,115.0,3,2,1,2,acept,not furnished,4455.0
Belo Horizonte,100.0,3,2,2,3,not acept,not furnished,2896.0
São Paulo,63.0,2,2,1,19,acept,not furnished,4776.0
Rio de Janeiro,70.0,2,2,1,2,acept,not furnished,3863.0
Belo Horizonte,80.0,3,2,2,1,not acept,furnished,3060.0
São Paulo,215.0,3,4,2,0,acept,not furnished,5394.0
Campinas,75.0,3,2,1,3,not acept,not furnished,2769.0
São Paulo,400.0,3,5,4,11,acept,not furnished,8794.0
Porto Alegre,109.0,4,2,3,1,acept,not furnished,2322.0
Rio de Janeiro,75.0,2,2,1,3,acept,not furnished,2592.0
São Paulo,23.0,1,1,0,25,acept,not furnished,2577.0
São Paulo,172.0,4,3,2,5,acept,furnished,9636.0
São Paulo,73.0,2,2,1,16,acept,not furnished,2843.0
Porto Alegre,25.0,1,1,0,12,not acept,not furnished,1023.0
Campinas,56.0,2,1,1,2,acept,not furnished,1508.0
São Paulo,96.0,2,1,2,3,acept,not furnished,2629.0
São Paulo,240.0,3,2,3,0,acept,not furnished,6489.0
São Paulo,57.0,2,1,1,24,acept,furnished,4220.0
Rio de Janeiro,130.0,3,2,1,9,acept,furnished,11460.0
São Paulo,35.0,1,1,1,10,not acept,furnished,4441.0
São Paulo,115.0,3,2,1,8,acept,not furnished,3351.0
Porto Alegre,45.0,2,1,0,2,acept,not furnished,1172.0
Rio de Janeiro,40.0,1,1,0,2,not acept,not furnished,2985.0
Rio de Janeiro,95.0,3,1,1,0,acept,furnished,5210.0
São Paulo,60.0,2,2,1,11,acept,furnished,7957.0
Campinas,160.0,4,2,2,16,acept,not furnished,4491.0
São Paulo,315.0,3,4,3,15,acept,furnished,7119.0
Belo Horizonte,365.0,4,4,3,8,acept,furnished,12880.0
São Paulo,45.0,2,1,1,4,acept,not furnished,1398.0
Rio de Janeiro,108.0,2,1,0,1,acept,not furnished,2650.0
Campinas,76.0,3,2,2,3,not acept,not furnished,2798.0
Belo Horizonte,140.0,4,3,2,9,acept,not furnished,6058.0
Belo Horizonte,30.0,1,1,0,3,not acept,not furnished,817.0
Campinas,50.0,2,2,1,2,not acept,not furnished,1743.0
Porto Alegre,110.0,2,1,0,1,acept,not furnished,2483.0
São Paulo,125.0,3,1,0,4,acept,not furnished,3527.0
São Paulo,55.0,2,2,1,21,acept,not furnished,2515.0
São Paulo,82.0,3,2,2,8,acept,not furnished,2482.0
Rio de Janeiro,42.0,1,1,0,9,acept,furnished,2562.0
Belo Horizonte,285.0,3,2,0,6,acept,not furnished,7572.0
São Paulo,76.0,2,2,1,6,not acept,not furnished,1873.0
Rio de Janeiro,338.0,4,2,2,0,acept,not furnished,4556.0
São Paulo,300.0,6,8,3,0,acept,not furnished,12980.0
São Paulo,30.0,1,1,1,10,not acept,furnished,6359.0
São Paulo,320.0,5,5,3,0,acept,furnished,8708.0
Porto Alegre,80.0,2,1,0,1,acept,not furnished,2149.0
São Paulo,43.0,1,1,0,6,not acept,not furnished,1501.0
São Paulo,102.0,2,2,2,0,acept,not furnished,3700.0
São Paulo,47.0,2,1,1,1,acept,not furnished,1363.0
Rio de Janeiro,120.0,4,2,1,5,acept,furnished,14410.0
Belo Horizonte,178.0,3,3,3,10,acept,not furnished,9982.0
São Paulo,27.0,1,1,0,0,not acept,not furnished,1499.0
Rio de Janeiro,174.0,4,2,1,1,acept,not furnished,4613.0
São Paulo,64.0,1,2,1,3,acept,not furnished,3433.0
Belo Horizonte,252.0,3,4,1,1,acept,not furnished,2949.0
Porto Alegre,85.0,2,1,0,1,acept,not furnished,1339.0
São Paulo,101.0,3,2,2,7,acept,furnished,4657.0
São Paulo,200.0,3,2,1,5,acept,not furnished,4190.0
Belo Horizonte,55.0,2,2,1,2,acept,not furnished,1283.0
São Paulo,200.0,4,3,3,14,not acept,not furnished,8882.0
São Paulo,240.0,3,3,3,3,acept,not furnished,8933.0
Rio de Janeiro,90.0,3,2,1,6,acept,not furnished,4706.0
São Paulo,31.0,1,1,0,22,acept,not furnished,1677.0
Belo Horizonte,240.0,4,3,4,3,acept,not furnished,10130.0
Belo Horizonte,118.0,4,3,3,4,acept,not furnished,3780.0
São Paulo,350.0,4,5,2,0,acept,furnished,15890.0
São Paulo,65.0,3,2,1,5,acept,not furnished,2664.0
Rio de Janeiro,145.0,3,2,1,3,acept,not furnished,8775.0
São Paulo,93.0,3,2,2,18,acept,not furnished,4653.0
São Paulo,98.0,1,2,2,4,not acept,furnished,10840.0
São Paulo,174.0,3,1,2,0,acept,not furnished,3939.0
São Paulo,160.0,4,4,3,6,acept,furnished,7156.0
São Paulo,200.0,4,5,3,3,acept,furnished,5997.0
São Paulo,80.0,2,2,2,0,acept,not furnished,2101.0
São Paulo,50.0,2,1,1,3,acept,not furnished,2029.0
Belo Horizonte,115.0,3,3,3,4,acept,not furnished,4069.0
São Paulo,38.0,1,1,0,1,acept,furnished,3407.0
Porto Alegre,42.0,1,1,1,2,acept,not furnished,1543.0
São Paulo,380.0,2,4,0,21,acept,furnished,13240.0
Belo Horizonte,70.0,2,1,1,6,acept,not furnished,2083.0
São Paulo,37.0,1,1,1,1,not acept,furnished,2912.0
São Paulo,156.0,2,4,2,11,acept,not furnished,13340.0
São Paulo,100.0,3,3,2,3,not acept,not furnished,5856.0
Belo Horizonte,50.0,2,1,1,2,acept,not furnished,986.0
São Paulo,116.0,2,2,2,8,not acept,furnished,9567.0
São Paulo,25.0,1,1,0,0,acept,not furnished,1264.0
Belo Horizonte,260.0,4,5,0,21,not acept,not furnished,15230.0
Porto Alegre,102.0,2,1,0,3,acept,not furnished,2134.0
São Paulo,160.0,2,3,2,12,acept,furnished,5989.0
Belo Horizonte,95.0,3,2,2,3,not acept,not furnished,3285.0
São Paulo,189.0,4,4,4,12,acept,not furnished,15300.0
São Paulo,22.0,1,1,1,14,not acept,not furnished,2459.0
São Paulo,400.0,4,3,3,0,acept,not furnished,8006.0
Belo Horizonte,280.0,4,4,5,10,acept,not furnished,7821.0
Porto Alegre,45.0,1,1,0,2,acept,not furnished,1346.0
São Paulo,50.0,2,1,1,5,acept,not furnished,2026.0
São Paulo,61.0,3,2,0,0,acept,not furnished,2016.0
Rio de Janeiro,100.0,2,2,1,4,acept,not furnished,2481.0
São Paulo,78.0,2,2,1,2,acept,not furnished,3345.0
Rio de Janeiro,140.0,3,2,1,6,acept,not furnished,7299.0
São Paulo,220.0,3,4,2,7,acept,not furnished,6700.0
Belo Horizonte,105.0,3,2,2,4,not acept,not furnished,2005.0
Belo Horizonte,550.0,3,3,5,0,acept,not furnished,7973.0
São Paulo,250.0,4,6,4,12,not acept,not furnished,18560.0
Rio de Janeiro,30.0,1,1,0,7,acept,not furnished,2328.0
Belo Horizonte,90.0,2,3,2,15,acept,not furnished,3378.0
São Paulo,110.0,2,3,2,6,acept,not furnished,4249.0
São Paulo,65.0,2,2,2,6,acept,not furnished,2743.0
São Paulo,160.0,1,4,2,2,not acept,not furnished,4555.0
São Paulo,34.0,1,1,1,4,acept,not furnished,4508.0
Porto Alegre,65.0,2,1,1,1,acept,not furnished,1502.0
São Paulo,355.0,4,5,5,21,not acept,furnished,23870.0
Campinas,320.0,3,3,2,9,acept,furnished,10950.0
Rio de Janeiro,42.0,1,1,0,4,acept,furnished,2489.0
São Paulo,79.0,2,2,1,2,acept,furnished,3518.0
São Paulo,130.0,2,2,2,3,acept,not furnished,5073.0
São Paulo,84.0,2,2,0,1,acept,furnished,7177.0
Campinas,300.0,3,3,4,0,acept,not furnished,4309.0
São Paulo,74.0,2,1,1,2,acept,not furnished,2372.0
São Paulo,450.0,4,4,3,0,acept,not furnished,12550.0
São Paulo,84.0,3,2,2,7,not acept,not furnished,4476.0
São Paulo,93.0,3,3,0,16,not acept,furnished,7158.0
Porto Alegre,58.0,2,2,2,12,acept,not furnished,3038.0
Campinas,130.0,3,2,0,0,acept,not furnished,1432.0
São Paulo,35.0,1,1,1,9,not acept,furnished,4000.0
São Paulo,156.0,3,2,1,17,acept,not furnished,7337.0
São Paulo,250.0,4,3,3,0,acept,furnished,5410.0
Belo Horizonte,109.0,3,2,2,2,acept,not furnished,2354.0
Campinas,40.0,1,2,1,7,acept,not furnished,1403.0
Belo Horizonte,75.0,3,2,1,5,acept,not furnished,1894.0
São Paulo,100.0,3,3,2,13,acept,not furnished,7851.0
São Paulo,60.0,2,1,1,5,acept,not furnished,1846.0
Belo Horizonte,63.0,3,1,1,3,acept,not furnished,1279.0
São Paulo,550.0,3,5,8,0,acept,not furnished,13980.0
São Paulo,112.0,3,2,2,12,acept,not furnished,4131.0
São Paulo,115.0,3,2,1,0,not acept,not furnished,10150.0
Belo Horizonte,65.0,2,1,1,3,acept,not furnished,1765.0
Belo Horizonte,65.0,3,2,2,2,acept,not furnished,1196.0
Rio de Janeiro,200.0,4,2,1,7,acept,not furnished,6893.0
Rio de Janeiro,46.0,2,1,1,8,acept,not furnished,2804.0
São Paulo,320.0,4,5,4,0,acept,not furnished,7806.0
Rio de Janeiro,140.0,3,2,0,2,acept,not furnished,4887.0
Porto Alegre,87.0,3,3,2,5,acept,not furnished,5509.0
Belo Horizonte,78.0,1,1,1,15,not acept,not furnished,3234.0
São Paulo,25.0,1,1,0,7,not acept,not furnished,2446.0
São Paulo,50.0,2,2,1,6,acept,furnished,3463.0
Rio de Janeiro,40.0,1,1,0,4,not acept,not furnished,2605.0
Belo Horizonte,65.0,3,1,1,2,acept,furnished,1290.0
Porto Alegre,181.0,3,3,2,0,acept,not furnished,4029.0
Belo Horizonte,503.0,5,5,4,0,acept,not furnished,6506.0
São Paulo,50.0,1,1,0,0,not acept,not furnished,1219.0
Rio de Janeiro,180.0,3,3,1,4,acept,furnished,9001.0
São Paulo,180.0,3,3,2,1,acept,not furnished,10190.0
Porto Alegre,75.0,2,1,0,2,acept,not furnished,1804.0
Belo Horizonte,70.0,3,2,1,1,acept,not furnished,1410.0
São Paulo,100.0,3,2,1,2,acept,furnished,2121.0
São Paulo,50.0,2,2,1,12,not acept,not furnished,1740.0
São Paulo,90.0,3,1,2,6,acept,not furnished,5702.0
Belo Horizonte,150.0,3,3,2,0,not acept,not furnished,3721.0
São Paulo,120.0,2,1,1,0,not acept,not furnished,3653.0
Rio de Janeiro,50.0,2,2,1,5,acept,not furnished,1959.0
Rio de Janeiro,93.0,2,2,1,4,acept,not furnished,1480.0
Porto Alegre,30.0,1,1,0,16,not acept,furnished,1787.0
São Paulo,80.0,2,1,1,0,acept,not furnished,2240.0
Porto Alegre,46.0,1,1,1,5,not acept,not furnished,2018.0
Rio de Janeiro,90.0,2,2,0,4,acept,not furnished,1845.0
Rio de Janeiro,75.0,2,2,0,2,acept,not furnished,3172.0
Belo Horizonte,136.0,4,3,3,9,acept,not furnished,5626.0
Campinas,30.0,1,1,0,1,not acept,not furnished,1193.0
São Paulo,95.0,2,2,0,1,acept,furnished,2273.0
Porto Alegre,39.0,1,1,0,3,acept,not furnished,873.0
Belo Horizonte,170.0,4,3,3,6,acept,not furnished,8761.0
Campinas,59.0,2,1,1,1,acept,not furnished,1470.0
Belo Horizonte,46.0,1,1,1,4,not acept,not furnished,3562.0
São Paulo,124.0,3,1,0,8,not acept,not furnished,2516.0
Rio de Janeiro,160.0,4,3,2,2,acept,not furnished,8205.0
Belo Horizonte,85.0,3,1,1,1,not acept,not furnished,1959.0
Rio de Janeiro,80.0,2,1,1,4,acept,not furnished,3449.0
São Paulo,110.0,3,3,3,17,acept,furnished,6163.0
São Paulo,500.0,4,6,6,0,acept,not furnished,7677.0
São Paulo,230.0,3,4,2,12,acept,furnished,9317.0
Belo Horizonte,115.0,3,3,1,1,not acept,not furnished,2431.0
Belo Horizonte,285.0,4,4,2,0,acept,not furnished,3250.0
São Paulo,89.0,3,3,2,8,not acept,not furnished,4964.0
São Paulo,49.0,2,1,1,2,acept,not furnished,1501.0
Belo Horizonte,500.0,4,6,4,0,not acept,not furnished,15680.0
São Paulo,35.0,1,1,1,1,not acept,furnished,4099.0
Porto Alegre,58.0,2,1,1,1,acept,not furnished,1695.0
Campinas,300.0,4,5,2,0,acept,not furnished,6091.0
Porto Alegre,58.0,1,1,0,2,acept,not furnished,1048.0
São Paulo,800.0,5,7,6,0,acept,not furnished,17280.0
São Paulo,60.0,2,1,1,5,acept,furnished,4009.0
São Paulo,200.0,4,4,2,0,acept,not furnished,5776.0
Campinas,420.0,4,5,4,0,acept,not furnished,8518.0
Campinas,165.0,3,2,0,0,acept,not furnished,3175.0
Belo Horizonte,260.0,4,3,4,0,not acept,not furnished,5054.0
São Paulo,55.0,2,1,0,0,acept,not furnished,1675.0
Rio de Janeiro,55.0,1,1,0,1,acept,not furnished,1396.0
São Paulo,47.0,2,1,0,1,acept,not furnished,1621.0
São Paulo,38.0,1,1,0,5,acept,not furnished,2490.0
Rio de Janeiro,60.0,2,1,0,0,acept,not furnished,1900.0
Belo Horizonte,90.0,3,2,1,3,acept,not furnished,2507.0
Rio de Janeiro,41.0,1,1,1,2,not acept,furnished,5679.0
São Paulo,70.0,2,1,1,9,acept,furnished,3876.0
Campinas,43.0,1,1,1,5,acept,not furnished,1475.0
Rio de Janeiro,80.0,1,1,0,4,acept,not furnished,4202.0
Belo Horizonte,251.0,3,3,4,16,not acept,not furnished,16620.0
São Paulo,185.0,4,5,4,5,acept,not furnished,11070.0
São Paulo,520.0,3,4,2,0,acept,not furnished,10640.0
São Paulo,30.0,1,1,0,1,acept,not furnished,1265.0
São Paulo,387.0,3,5,3,7,acept,not furnished,13020.0
Rio de Janeiro,65.0,2,2,1,2,acept,not furnished,2425.0
São Paulo,155.0,3,3,2,0,acept,not furnished,2923.0
Porto Alegre,90.0,2,1,0,2,acept,not furnished,1422.0
Porto Alegre,61.0,2,1,2,4,not acept,not furnished,2584.0
São Paulo,60.0,2,1,0,1,acept,not furnished,1170.0
São Paulo,250.0,4,4,4,14,acept,not furnished,6246.0
Belo Horizonte,57.0,2,1,1,3,not acept,not furnished,1036.0
São Paulo,36.0,1,1,1,8,acept,not furnished,2586.0
Campinas,231.0,3,5,4,4,acept,furnished,15000.0
São Paulo,67.0,3,1,1,2,acept,not furnished,3679.0
São Paulo,120.0,1,2,2,4,acept,not furnished,8104.0
São Paulo,215.0,3,4,2,9,not acept,not furnished,9339.0
Campinas,100.0,4,3,1,4,acept,not furnished,3036.0
Rio de Janeiro,50.0,2,1,1,5,acept,furnished,1604.0
Porto Alegre,40.0,1,1,1,11,acept,furnished,2586.0
São Paulo,96.0,2,2,2,23,not acept,furnished,5124.0
Porto Alegre,42.0,1,1,0,1,acept,not furnished,1299.0
Porto Alegre,37.0,1,1,0,4,acept,not furnished,2026.0
Porto Alegre,110.0,2,2,1,1,acept,not furnished,1745.0
São Paulo,96.0,2,2,2,5,acept,not furnished,3221.0
São Paulo,98.0,3,2,0,0,acept,not furnished,2242.0
São Paulo,70.0,2,1,0,1,not acept,not furnished,1530.0
Rio de Janeiro,127.0,1,2,1,18,not acept,not furnished,7672.0
São Paulo,138.0,3,3,2,11,acept,not furnished,4099.0
Rio de Janeiro,79.0,2,2,1,4,acept,not furnished,2584.0
São Paulo,45.0,1,1,0,0,not acept,not furnished,1046.0
São Paulo,35.0,1,1,0,0,not acept,not furnished,1201.0
São Paulo,180.0,3,4,3,5,acept,furnished,13040.0
Campinas,220.0,3,5,3,4,not acept,furnished,10420.0
Porto Alegre,72.0,2,2,2,12,acept,not furnished,2687.0
Rio de Janeiro,150.0,3,3,0,10,acept,furnished,7395.0
São Paulo,40.0,1,1,1,0,acept,not furnished,1388.0
São Paulo,45.0,2,1,1,25,not acept,not furnished,2176.0
Belo Horizonte,100.0,3,3,1,3,acept,not furnished,1719.0
São Paulo,140.0,3,2,2,2,acept,not furnished,5394.0
Porto Alegre,313.0,3,3,4,5,acept,furnished,5366.0
São Paulo,25.0,1,1,0,5,not acept,furnished,2970.0
Rio de Janeiro,300.0,5,4,5,0,acept,not furnished,4377.0
Porto Alegre,28.0,1,1,0,4,acept,not furnished,733.0
São Paulo,249.0,4,4,3,0,acept,not furnished,6903.0
Porto Alegre,112.0,4,2,1,2,acept,not furnished,2748.0
Porto Alegre,50.0,2,1,1,3,acept,not furnished,1215.0
São Paulo,80.0,2,2,2,6,acept,not furnished,4848.0
Belo Horizonte,117.0,2,1,0,0,acept,not furnished,2224.0
Porto Alegre,85.0,2,2,1,8,not acept,furnished,3441.0
São Paulo,76.0,3,2,2,8,acept,not furnished,4324.0
Rio de Janeiro,30.0,1,1,0,5,not acept,not furnished,1697.0
Porto Alegre,20.0,1,1,1,0,acept,furnished,1039.0
São Paulo,250.0,2,2,8,0,acept,furnished,5027.0
São Paulo,60.0,2,2,1,1,acept,not furnished,3408.0
Porto Alegre,65.0,2,2,1,2,acept,not furnished,2141.0
Campinas,55.0,1,1,1,1,not acept,not furnished,2859.0
São Paulo,150.0,2,1,2,0,acept,not furnished,5583.0
São Paulo,55.0,2,1,1,6,not acept,not furnished,2283.0
São Paulo,40.0,1,1,0,0,not acept,not furnished,660.0
Rio de Janeiro,27.0,1,1,0,2,acept,furnished,2456.0
Porto Alegre,99.0,3,3,1,2,not acept,not furnished,3304.0
Rio de Janeiro,100.0,3,2,1,2,acept,not furnished,5725.0
São Paulo,425.0,3,4,4,7,not acept,furnished,19940.0
São Paulo,44.0,2,1,1,12,acept,not furnished,1757.0
São Paulo,76.0,1,1,1,0,not acept,not furnished,1439.0
São Paulo,100.0,3,2,1,4,acept,not furnished,8135.0
Belo Horizonte,380.0,4,5,4,0,acept,not furnished,9497.0
São Paulo,292.0,4,3,3,8,acept,furnished,15030.0
São Paulo,350.0,5,3,6,0,acept,not furnished,6840.0
São Paulo,420.0,4,5,0,0,acept,not furnished,8038.0
Rio de Janeiro,100.0,2,1,1,4,acept,not furnished,6765.0
Belo Horizonte,80.0,2,1,0,2,acept,not furnished,1241.0
Porto Alegre,61.0,2,1,1,2,acept,not furnished,1985.0
Campinas,48.0,2,1,0,2,acept,not furnished,977.0
Campinas,100.0,3,2,8,0,acept,not furnished,2113.0
São Paulo,50.0,2,1,1,1,acept,not furnished,3676.0
São Paulo,141.0,4,3,1,5,not acept,not furnished,6125.0
São Paulo,25.0,1,1,0,2,not acept,not furnished,803.0
São Paulo,60.0,1,1,0,0,acept,not furnished,813.0
Porto Alegre,75.0,2,1,0,3,acept,not furnished,1191.0
São Paulo,45.0,2,1,1,11,acept,not furnished,1999.0
Porto Alegre,74.0,2,2,0,10,acept,not furnished,3340.0
São Paulo,63.0,2,3,1,1,acept,not furnished,2981.0
Porto Alegre,33.0,1,1,0,1,acept,not furnished,1222.0
São Paulo,40.0,1,1,0,11,not acept,not furnished,3888.0
Belo Horizonte,180.0,3,3,2,4,acept,furnished,3338.0
São Paulo,56.0,2,2,1,2,not acept,not furnished,2203.0
São Paulo,250.0,4,2,8,0,acept,not furnished,13740.0
Belo Horizonte,400.0,4,3,3,0,not acept,not furnished,7728.0
Rio de Janeiro,200.0,4,3,1,1,not acept,furnished,9822.0
São Paulo,200.0,3,3,2,7,acept,not furnished,12160.0
São Paulo,63.0,2,2,1,7,not acept,not furnished,2782.0
São Paulo,54.0,1,1,1,8,acept,furnished,5358.0
São Paulo,80.0,3,2,3,1,acept,not furnished,2946.0
Rio de Janeiro,110.0,3,1,1,1,acept,not furnished,4069.0
São Paulo,88.0,2,3,2,11,acept,not furnished,7859.0
Belo Horizonte,90.0,3,2,1,0,not acept,not furnished,1921.0
São Paulo,291.0,4,3,2,1,acept,not furnished,8503.0
Porto Alegre,48.0,2,1,1,1,acept,not furnished,1861.0
Campinas,70.0,2,1,2,5,acept,not furnished,2953.0
São Paulo,193.0,4,4,4,3,not acept,not furnished,11730.0
São Paulo,170.0,4,4,3,12,acept,furnished,6293.0
São Paulo,86.0,1,2,1,13,acept,furnished,8758.0
Campinas,50.0,1,1,1,4,acept,not furnished,1135.0
Rio de Janeiro,40.0,1,1,0,1,acept,not furnished,1410.0
São Paulo,72.0,2,2,1,7,acept,not furnished,3630.0
São Paulo,47.0,1,1,0,4,not acept,not furnished,1189.0
Rio de Janeiro,55.0,1,1,0,7,not acept,not furnished,3324.0
Belo Horizonte,462.0,4,6,0,9,acept,furnished,9906.0
Belo Horizonte,280.0,4,4,3,10,acept,not furnished,8045.0
São Paulo,230.0,6,4,8,0,acept,not furnished,10150.0
Belo Horizonte,100.0,3,2,3,15,acept,not furnished,3444.0
São Paulo,69.0,2,1,1,3,acept,not furnished,2249.0
São Paulo,50.0,2,1,1,7,not acept,not furnished,4444.0
São Paulo,71.0,3,2,2,11,acept,furnished,2940.0
São Paulo,163.0,3,4,3,13,acept,furnished,6761.0
Rio de Janeiro,450.0,4,5,3,11,not acept,not furnished,11020.0
Porto Alegre,29.0,1,1,0,11,not acept,not furnished,1324.0
Rio de Janeiro,70.0,2,2,0,2,acept,not furnished,3243.0
São Paulo,40.0,1,1,0,0,not acept,not furnished,1084.0
Porto Alegre,22.0,1,1,0,6,acept,not furnished,1012.0
São Paulo,299.0,4,5,4,8,acept,not furnished,10580.0
São Paulo,440.0,6,7,0,0,acept,not furnished,8360.0
